Date,"Taiwan, PPI, Goods, All items","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products","Taiwan, PPI, Goods, Quarrying and mining products","Taiwan, PPI, Goods, Manufacturing products","Taiwan, PPI, Goods, Electronic parts and components","Taiwan, PPI, Goods, (semi-conductors","Taiwan, PPI, Goods, Computers, Electronic and optical products","Taiwan, PPI, Goods, Water, Electricity & gas supply","Taiwan, PPI, Services, Warehousing and storage","Taiwan, PPI, Services, Postal and courier","Taiwan, PPI, Services, Accomodation","Taiwan, PPI, Services, Food and beverage","Taiwan, PPI, Services, Banking","Taiwan, PPI, Services, Insurance","Taiwan, PPI, Services, Securities","Taiwan, PPI, Goods, All items, % YoY","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products, % YoY","Taiwan, PPI, Goods, Quarrying and mining products, % YoY","Taiwan, PPI, Goods, Manufacturing products, % YoY","Taiwan, PPI, Goods, Electronic parts and components, % YoY","Taiwan, PPI, Goods, (semi-conductors, % YoY","Taiwan, PPI, Goods, Computers, Electronic and optical products, % YoY","Taiwan, PPI, Goods, Water, Electricity & gas supply, % YoY","Taiwan, PPI, Services, Warehousing and storage, % YoY","Taiwan, PPI, Services, Postal and courier, % YoY","Taiwan, PPI, Services, Accomodation, % YoY","Taiwan, PPI, Services, Food and beverage, % YoY","Taiwan, PPI, Services, Banking, % YoY","Taiwan, PPI, Services, Insurance, % YoY","Taiwan, PPI, Services, Securities, % YoY","Taiwan, PPI, Goods, All items, 3mma","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products, 3mma","Taiwan, PPI, Goods, Quarrying and mining products, 3mma","Taiwan, PPI, Goods, Manufacturing products, 3mma","Taiwan, PPI, Goods, Electronic parts and components, 3mma","Taiwan, PPI, Goods, (semi-conductors, 3mma","Taiwan, PPI, Goods, Computers, Electronic and optical products, 3mma","Taiwan, PPI, Goods, Water, Electricity & gas supply, 3mma","Taiwan, PPI, Services, Warehousing and storage, 3mma","Taiwan, PPI, Services, Postal and courier, 3mma","Taiwan, PPI, Services, Accomodation, 3mma","Taiwan, PPI, Services, Food and beverage, 3mma","Taiwan, PPI, Services, Banking, 3mma","Taiwan, PPI, Services, Insurance, 3mma","Taiwan, PPI, Services, Securities, 3mma","Taiwan, PPI, Goods, All items, % YoY, 3mma","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products, % YoY, 3mma","Taiwan, PPI, Goods, Quarrying and mining products, % YoY, 3mma","Taiwan, PPI, Goods, Manufacturing products, % YoY, 3mma","Taiwan, PPI, Goods, Electronic parts and components, % YoY, 3mma","Taiwan, PPI, Goods, (semi-conductors, % YoY, 3mma","Taiwan, PPI, Goods, Computers, Electronic and optical products, % YoY, 3mma","Taiwan, PPI, Goods, Water, Electricity & gas supply, % YoY, 3mma","Taiwan, PPI, Services, Warehousing and storage, % YoY, 3mma","Taiwan, PPI, Services, Postal and courier, % YoY, 3mma","Taiwan, PPI, Services, Accomodation, % YoY, 3mma","Taiwan, PPI, Services, Food and beverage, % YoY, 3mma","Taiwan, PPI, Services, Banking, % YoY, 3mma","Taiwan, PPI, Services, Insurance, % YoY, 3mma","Taiwan, PPI, Services, Securities, % YoY, 3mma"
2022-05-01,119.82050775178415,210.52643121697776,223.31198929271525,111.04095512526213,30.93470452187022,27.577199502518617,29.168857998902155,118.7593763848043,,,,,,,,14.196473551637268,10.193535312594992,2.605830670926501,14.245472837022088,12.662435781202808,19.93260492188298,6.044835868694953,17.024997428248145,,,,,,,,117.82948996224947,205.13179224387753,222.0154745483542,109.36888720289336,30.240443896424093,26.827406480710394,28.758688138404196,114.54531154648977,,,,,,,,13.265874284827381,11.583665198548061,2.261196456494242,13.401467288576017,9.851557797867928,15.654488487761839,4.1670059456446396,12.847314254086323,,,,,,,
2022-06-01,120.17994813148776,208.99708978560847,223.4423650770644,111.14851505009287,30.99555605079378,27.692251250123846,29.204644631026145,124.06262561155188,,,,,,,,13.623188405797105,11.609635066680447,2.6657348242811407,13.443113772455039,11.591316470822566,19.011099899091843,6.430577849117203,18.602794411177626,,,,,,,,119.42935204445963,208.89384310669743,223.0439946248865,110.67590325916994,30.76966779948661,27.411274533183185,29.049569225155548,118.86377105462215,,,,,,,,13.773795481720027,12.023017996152854,2.5474255695238806,13.75981504638552,11.416248246919508,18.28334771114986,5.409091586665265,15.743484803276756,,,,,,,
2022-07-01,118.69989950917879,207.487107106535,223.65965805097971,109.20265822815493,30.810235485435655,27.509107651895114,29.218408720304602,131.9966205177097,,,,,,,,10.981516259760781,9.044663750127203,2.7655750798722067,10.257675979859759,10.298049311813063,17.890923727108078,4.871060171919783,24.16773053127761,,,,,,,,119.56678513081691,209.00354270304035,223.4713374735865,110.46404280116998,30.91349868603321,27.592852801512525,29.19730378341097,124.93954083802195,,,,,,,,12.933726072398386,10.282611376467548,2.6790468583599547,12.64875419644563,11.517267187946146,18.944876182694298,5.782157963243981,19.93184079023446,,,,,,,
2022-08-01,117.16699200750165,206.22878820730705,226.48446671187813,107.33502680609391,31.280451845299563,28.110194333261205,29.419364423770045,137.654811621838,,,,,,,,8.61426891415129,-2.1223814773980054,4.0634984025559095,8.062610750147648,11.903819513160506,19.124378109452735,6.614126097366357,26.351092372556508,,,,,,,,118.68227988272274,207.57099503315013,224.5288299466408,109.22873336144723,31.028747793842996,27.77051774509339,29.280805925033594,131.23801925036653,,,,,,,,11.072991193236392,6.177305779803215,3.1649361022364233,10.587800167487485,11.264395098598712,18.67546724521755,5.971921372801116,23.040539105003916,,,,,,,
2022-09-01,118.44617688821155,217.39878828199176,228.33145699015782,108.29328795458595,32.13237325022946,28.94608049953593,30.099310434125726,139.23117113608777,,,,,,,,9.757053291536044,8.649380804953566,4.912140575079849,8.738340697103553,15.97284616152541,22.911266201395808,10.044283413848621,27.26145038167933,,,,,,,,118.104356134964,210.3715611986112,226.15852725100524,108.27699099627826,31.407686860321558,28.18846082823075,29.579027859400128,136.29420109187848,,,,,,,,9.784279488482705,5.190554359227588,3.913738019169326,9.019542475703654,12.724904995499662,19.97552267931887,7.176489894378256,25.926757761837816,,,,,,,
2022-10-01,119.27077540635511,214.146517896295,228.33145699015782,109.42755625280101,32.92067714764836,29.596475072732837,30.473693662499706,135.51472089057174,,,,,,,,8.679317984779878,3.5476925957128147,4.912140575079849,7.7404447867526205,18.581249377303966,24.826698356110132,10.16021494676085,29.16417910447755,,,,,,,,118.29464810068943,212.5913647951979,227.7157935640646,108.35195700449363,32.11116741439246,28.88424996850999,29.997456173465157,137.46690121616584,,,,,,,,9.01688006348907,3.3582306410894582,4.629259850905207,8.180465411334609,15.48597168399663,22.28744755565289,8.939541485991944,27.59224061957113,,,,,,,
2022-11-01,118.11845183612886,206.11263569353216,227.7230366631951,108.33240065452439,32.790676154038934,29.62465101092187,30.110321705548486,137.310309211439,,,,,,,,7.113411945163461,0.8716248223590739,4.632587859424908,6.069889899473413,17.213763100652592,22.578451374720675,9.248901318417868,29.85487214927427,,,,,,,,118.61180137689853,212.55264729060627,228.1286502145036,108.68441495397046,32.61457551730558,29.389068861063546,30.22777526739131,137.35206707936618,,,,,,,,8.516594407159795,4.356232741008484,4.818956336528206,7.51622512777653,17.255952879827323,23.438805310742207,9.817799893009115,28.760167211810383,,,,,,,
2022-12-01,115.9512377820336,214.7079217128736,227.7230366631951,105.88785690837119,32.030032042494376,28.929644535592324,29.46616232731679,137.34162761238437,,,,,,,,6.320279177975996,7.429290972491276,4.632587859424908,4.8915149166989025,13.207547169811317,16.93081522254909,7.233019434982957,28.828828828828755,,,,,,,,117.78015500817253,211.65569176756688,227.92584343884937,107.8826046052322,32.580461781393886,29.383590206415676,30.016725898454993,136.72221923813171,,,,,,,,7.371003035973113,3.9495361301877208,4.725772097976559,6.233949867641647,16.33418654925596,21.445321651126633,8.880711900053893,29.282626694193524,,,,,,,
2023-01-01,115.85609179917088,214.2626704100699,227.7230366631951,105.5945116588328,31.781093969625253,28.683105076438263,29.26520662385134,141.07895679186396,102.04,,125.91,107.71,109.01,101.21,100.63,5.8022784321297705,10.271993623592678,4.112855155970596,4.177117499517613,11.294072065091054,13.77479742944956,6.608503810669841,28.77834953306644,,,,,,,,116.6419271391111,211.6944092721585,227.7230366631951,106.60492307390946,32.20060072205285,29.07913354098415,29.613896885572206,138.57696453856244,,,,,,,,6.41198985175641,6.190969806147675,4.459343624940142,5.046174105229977,13.90512744518499,17.761354675573106,7.696808188023557,29.154016837056485,,,,,,,
2023-02-01,115.30635945374183,206.2868644641945,227.39709720232221,105.33050093424828,31.413218817496425,28.314469885131714,29.02020583469484,138.52128738132626,102.04,,116.0,108.22,108.26,101.71,100.27,3.718143780905292,7.3977020761943235,3.603603603603589,2.1139444497108473,9.180926744856755,11.430419515801148,4.324591786244403,26.733524355300787,,,,,,,,115.70456301164877,211.75248552904597,227.61439017623752,105.60428983381742,31.74144827653868,28.6424064990541,29.25052492862099,138.98062392852486,,,,,,,,5.280233797003686,8.366328890759425,4.116348872999702,3.7275256219757895,11.227515326586378,14.045344055933265,6.0553716772990684,28.113567572398654,,,,,,,
2023-03-01,115.50722319534093,212.69461147410897,227.7230366631951,105.68251523369435,31.501730132294337,28.32620985937715,29.237678445294428,133.84440617348588,102.8,,114.85,108.93,109.95,102.14,99.82,0.10995052226498991,7.578576324292596,3.342865595108968,-1.4408170709465873,7.120015048908956,9.196234612599575,3.196657598134456,20.4641548435591,,,,,,,,115.55655814941788,211.08138211612444,227.61439017623752,105.53584260892514,31.565347639805335,28.441261606982376,29.17436363461353,137.81488344889203,102.29333333333334,,118.92,108.28666666666668,109.07333333333334,101.68666666666667,100.24,3.2101242451000176,8.416090674693198,3.6864414515610555,1.616748292760626,9.198337952952258,11.467150519283427,4.709917731682901,25.32534291064211,,,,,,,
2023-04-01,115.65522805757182,211.70731510702242,227.8751417449358,105.61406800880206,31.40492088173412,28.171242199337453,29.303746073831014,138.0097534992187,103.22,,121.13,109.73,108.22,102.35,100.18,-2.2253999463758722,2.1960564433230356,2.472151651358212,-3.8458114484109407,3.3779477374123346,4.475792406826895,1.836793265091341,21.306661772802293,,,,,,,,115.48960356888485,210.22959701510862,227.66509187015106,105.54236139224822,31.43995661050829,28.27064064794877,29.187210117940094,136.79181568467695,102.68666666666667,,117.32666666666667,108.96,108.81,102.06666666666666,100.08999999999999,0.5342314522648038,5.724111614603317,3.139540283356928,-1.0575613565488917,6.559629843726018,8.367482178409205,3.119347549823401,22.83478032388739,,,,,,,
2023-05-01,115.08435216039553,209.94566864810338,227.8751417449358,105.00782115975606,31.482368282182293,28.222898086017352,29.152341091768008,139.05370019739738,103.22,,115.42,110.17,110.41,102.36,99.03,-3.9527086641961806,-0.27586206896549337,2.0433978787584017,-5.433251144769303,1.7703862660944036,2.341421881651784,-0.05662514156286047,17.08860759493667,,,,,,,,115.41560113776943,211.4491984097449,227.82444005102226,105.4348014674175,31.463006432070245,28.240116714910652,29.23125520363115,136.9692866233673,103.08,,117.13333333333333,109.61,109.52666666666666,102.28333333333335,99.67666666666668,-2.0227193627690205,3.1662568995500453,2.619471708408532,-3.5732932213756086,4.089449684138567,5.337816300359417,1.65894190722098,19.619808070432686,,,,,,,
2023-06-01,114.36547140098831,194.4393080591563,228.1793519084172,104.28423621089473,31.534921875343564,28.274553972697248,29.144082638200935,144.012447013746,103.51,,118.32,110.42,110.81,102.45,99.24,-4.83814215341305,-6.965542793627266,2.1200038899154228,-6.175771971496435,1.7401392111369152,2.1027641173477996,-0.2073711000094569,16.08044429485016,,,,,,,,115.03501720631856,205.36409727142734,227.97654513276294,104.96870845981762,31.47407034641999,28.222898086017352,29.200056601266652,140.3586335701207,103.31666666666666,,118.29,110.10666666666667,109.81333333333333,102.38666666666667,99.48333333333335,-3.6720835879950333,-1.681782806423242,2.2118511400106837,-5.151611521558891,2.2961577382145535,2.973326135275492,0.5242656745063424,18.158571220863042,,,,,,,
2023-07-01,114.98920617753281,201.11807760121212,228.61393785624773,104.91003940990996,31.94705268487134,28.617361220663845,29.334027070243618,141.92455361738868,103.69,,118.56,110.74,110.91,103.46,98.45,-3.126113288207999,-3.0696025377869307,2.21509763917227,-3.9308739255014213,3.68973875572316,4.028678729941948,0.3957037874505076,7.521354001898084,,,,,,,,114.81300991297222,201.83435143615725,228.22281050320024,104.73403226018691,31.654780947465728,28.37160442645948,29.210150266737518,141.66356694284403,103.47333333333334,,117.43333333333334,110.44333333333333,110.71,102.75666666666666,98.90666666666668,-3.972321368605743,-3.437002466793231,2.1261664692820363,-5.179965680589052,2.4000880776514952,2.824288242980509,0.04390251529273126,13.563468630561637,,,,,,,
2023-08-01,117.28328154211172,221.7351487962541,228.76604293798843,106.92434345674017,32.51131231670803,29.140964072010096,29.777230745009874,140.78665171637397,103.69,,117.61,110.86,108.69,103.76,97.17,0.09925110529647174,7.519008729935228,1.007387508394908,-0.38261820169445127,3.934919090989486,3.666889408620122,1.2164311780668013,2.275140300318501,,,,,,,,115.54598637354428,205.76417815220748,228.51977756755113,105.37287302584828,31.99776229230764,28.677626421790396,29.41844681781814,142.24121744916954,103.63,,118.16333333333334,110.67333333333333,110.13666666666667,103.22333333333334,98.28666666666668,-2.6216681121081913,-0.8387122004929903,1.7808296791608715,-3.4964213662307677,3.1215990192831895,3.2661107519699555,0.46825462183595185,8.625646199022247,,,,,,,
2023-09-01,118.63646885393703,233.25360641226345,229.43965115712578,108.09772445489372,32.73259060370281,29.347587618729687,30.022231534166377,140.31687570219356,103.69,,117.25,110.99,109.44,103.81,98.5,0.1606569082470921,7.292965271593932,0.48534449942905233,-0.18058690744918726,1.8679521391065101,1.3870863075924555,-0.256081946222797,0.7797855589712688,,,,,,,,116.96965219119386,218.70227760324318,228.93987731712068,106.64403577384796,32.39698520176072,29.03530430380121,29.71116311647329,141.00936034531875,103.69,,117.80666666666666,110.86333333333333,109.68,103.67666666666668,98.04,-0.9554017582214778,3.914123821247409,1.2359432156654149,-1.4980263448816846,3.1642033286063875,3.027551482051507,0.4520176730981718,3.5254266203959497,,,,,,,
2023-10-01,118.81618904378884,241.94568619308393,230.41746953974447,108.39106970443211,32.948336933522725,29.535427206656596,30.32504149829239,135.55647875849888,103.69,,120.31,111.23,109.46,104.0,98.96,-0.38113809608221194,12.981377689387074,0.9135896459840698,-0.947189706013718,0.08401949252230256,-0.2062673542244986,-0.4878048780487809,0.030814267005618845,,,,,,,,118.24531314661253,232.31148046720045,229.5410545449529,107.80437920535535,32.73074661797785,29.341326299132124,30.04150125915621,138.8866687256888,103.69,,118.38999999999999,111.02666666666666,109.19666666666666,103.85666666666667,98.21,-0.040410027512882106,9.264450563638745,0.8021072179360148,-0.5034649383857838,1.9622969075394352,1.6159027873293585,0.15751478459840898,1.0285800420984617,,,,,,,
2023-11-01,117.12470490400717,228.4139183383099,232.26445981802416,106.98301250664788,32.5168442738829,29.133920087462833,30.071782255568813,134.52297152730202,103.69,,118.85,111.32,108.42,104.07,98.17,-0.8413138816790067,10.819949281487728,1.9942748091603457,-1.2455997833739074,-0.8350906790383528,-1.6564952048823023,-0.1279941488389058,-2.029955143313289,,,,,,,,118.19245426724434,234.53773698121904,230.70719350496483,107.82393555532457,32.73259060370281,29.338978304283042,30.13968509600919,136.79877532933148,103.69,,118.80333333333333,111.17999999999999,109.10666666666667,103.96,98.54333333333334,-0.3539316898380416,10.36476408082291,1.131069651524494,-0.7911254656122692,0.37229365086348903,-0.15855875050478296,-0.2906269910368267,-0.4064517724454683,,,,,,,
2023-12-01,115.28521590199459,219.27658725468567,232.63385787368009,105.29138823430988,31.872371263010606,28.535181400945824,29.60930885581272,134.52297152730202,104.32,,124.27,111.63,109.15,104.12,99.51,-0.5743982494529343,2.1278514110539826,2.1564885496183406,-0.5633022439744506,-0.4922279792745732,-1.3635256878500202,0.48579970104631887,-2.0522955305563806,,,,,,,,117.07536994993019,229.8787305953598,231.7719290771496,106.88849014846329,32.44585082347207,29.068176231688415,30.002044203224642,134.867473937701,103.89999999999999,,121.14333333333333,111.39333333333332,109.00999999999999,104.06333333333333,98.88,-0.5989500757380504,8.64305946064293,1.6881176682542567,-0.9186972444540236,-0.41443305526353874,-1.0754294156522748,-0.043333108613788106,-1.350478802288018,,,,,,,
2024-01-01,115.06320860864825,221.11566872278797,234.30701377282764,105.1544937845253,31.761732119513216,28.441261606982373,29.620320127235484,132.15321252243646,104.68,,120.83,112.02,108.22,104.44,98.54,-0.6843690117711243,3.1984098301409025,2.8912213740458492,-0.4167052504860824,-0.0609225413402803,-0.8431565160445409,1.2134324146364506,-6.326772236199474,2.58722069776558,,-4.034627908823762,4.0014854702441705,-0.7247041555820677,3.19138425056813,-2.0769154327735184,115.82437647155001,222.93539143859448,233.06844382151064,105.80963150849436,32.0503158854689,28.703454365130344,29.76713707953901,133.7330518590135,104.23,,121.31666666666666,111.65666666666665,108.59666666666668,104.21,98.74000000000001,-0.7000270476343545,5.382070174227537,2.3473282442748498,-0.7418690926114784,-0.4627470665510664,-1.2877258029256222,0.5237459889479558,-3.4696743033563826,,,,,,,
2024-02-01,115.44379254009911,208.6679909965796,235.04580988413957,105.79985333350974,31.92215887758443,28.596229267022068,29.821275830700934,131.82958904600105,104.68,,129.37,112.49,107.27,104.31,98.57,0.11918951132301459,1.1542792792792467,3.363592928810366,0.44559970293358564,1.6201461653606142,0.9951073886723449,2.7603870233352534,-4.830808651744678,2.58722069776558,,11.52586206896553,3.945666235446299,-0.9144651764271261,2.556287484023212,-1.6954223596290063,115.26407235024732,216.35341565801772,233.99556051021577,105.41524511744831,31.85208742003608,28.524224091650087,29.68363493791638,132.83525769857985,104.56,,124.82333333333334,112.04666666666667,108.21333333333332,104.29,98.87333333333333,-0.3798592499670141,2.160180173491377,2.8037676174915234,-0.1781359305089807,0.35566521491525593,-0.4038582717407399,1.4865397130060087,-4.403292139500178,,,,,,,
2024-03-01,116.04638376489633,203.86702042721768,233.9376157171717,106.63099820720183,32.146203143166645,28.842768726176125,29.953411087774107,129.63730097982588,104.68,,120.53,112.74,107.76,104.75,97.9,0.466776496430521,-4.150359515791424,2.729007633587832,0.8974833456699249,2.0458336991834525,1.8236074270556513,2.447980416156703,-3.143280555338901,1.8287937743190819,,4.94558119286026,3.497659047094448,-1.9918144611186905,2.555316232621885,-1.9234622320176142,115.51779497121457,211.21689338219505,234.43014645804632,105.86178177507895,31.943364713421428,28.62675320006019,29.798335681903506,131.20670084942114,104.68,,123.57666666666667,112.41666666666667,107.75,104.5,98.33666666666666,-0.03280100133919565,0.06744319787624124,2.994607312148021,0.3087925993724778,1.2016857744012646,0.6585194332278173,2.140599951376137,-4.766953814427686,2.334411723283414,,4.145605117667343,3.8149369175949723,-1.210327931042628,2.7676626557377424,-1.8986000081400463
2024-04-01,118.04444940501344,203.47984538130137,235.17618566848876,108.28350977960139,32.67727103195411,29.34054363418242,30.545266926747676,136.4229545179872,104.87,,122.74,112.97,106.94,104.65,97.9,2.065813528336391,-3.886247256766684,3.203966816058035,2.527543745949501,4.051435617403576,4.1506917819636335,4.236730859558491,-1.1497730711043541,1.598527417167217,,1.329150499463383,2.952702086940673,-1.1827758270190336,2.2471910112359605,-2.275903373926935,116.5115419033363,205.33828560169954,234.71987042326668,106.90478710677098,32.24854435090173,28.926513875793535,30.106651281740906,132.62994818127137,104.74333333333334,,124.21333333333332,112.73333333333333,107.32333333333332,104.57000000000001,98.12333333333333,0.8839265120299761,-2.294109164426288,3.0988557928187492,1.2902089315176724,2.572471827315883,2.3231355325638754,3.1483660996834835,-3.0412874260626452,2.0048472964172928,,5.933531253763057,3.4653424564938065,-1.3630184881882836,2.4529315759603523,-1.964929321857852
2024-05-01,118.27702847423342,212.9269165016586,235.17618566848876,108.32262247953986,32.718760710765636,29.375763556918717,30.751728265924505,136.69438065951363,104.87,,118.89,113.33,108.47,104.95,97.57,2.7742054014330275,1.4200092208390247,3.203966816058035,3.1567185026539546,3.927253558249899,4.0848585690515415,5.48630783758266,-1.6966966966966868,1.598527417167217,,3.006411367180739,2.8682944540255884,-1.757087220360476,2.530285267682686,-1.4743007169544686,117.45595388138106,206.75792743672582,234.76332901804975,107.74571015544768,32.51407829529546,29.18635863909242,30.416802093482094,134.25154538577556,104.80666666666667,,120.71999999999998,113.01333333333332,107.72333333333334,104.78333333333335,97.79,1.7689318087333137,-2.2055325172396945,3.045647088567972,2.1939151980911284,3.341507624945645,3.353052592690274,4.057006371099286,-1.9965834410466485,1.675282869551172,,3.0937143531681266,3.1062185293535696,-1.6438925028327336,2.4442641705135104,-1.8912221076330062
2024-06-01,118.46732043995888,200.9244900782539,233.48130047194974,108.42040422938597,32.75195245381485,29.413331474504094,30.91414451941028,142.44652696647805,105.05,,120.94,113.61,108.35,104.93,97.97,3.586614901090779,3.3353245718836577,2.323588229692475,3.9662447257384548,3.859310586790632,4.027570171067896,6.073486351185453,-1.0873504893076924,1.4877789585547196,,2.214334009465868,2.888969389603324,-2.2200162440213056,2.4206930209858424,-1.2797259169689656,118.26293277306858,205.77708398707125,234.6112239363091,108.34217882950907,32.715994732178196,29.37654622186841,30.73704657069415,138.5212873813263,104.93,,120.85666666666667,113.30333333333333,107.92,104.84333333333335,97.81333333333333,2.8088779436200664,0.2896955119853322,2.9105072872695197,3.216835658113972,3.9459999208147045,4.087706840694356,5.265508349442203,-1.3112734190362456,1.5616112642963846,,2.1832986253699964,2.903321976856528,-1.7199597638002715,2.3993897666348296,-1.6766433359501232
